"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 28, 2021","26,400","26,500","26,500","26,200","19.32K","-0.38%"
"Jun 25, 2021","26,500","26,500","26,600","26,500","14.09K","0.76%"
"Jun 24, 2021","26,300","26,500","26,500","26,000","8.32K","-0.75%"
"Jun 23, 2021","26,500","26,700","26,700","26,500","7.60K","-3.64%"
"Jun 22, 2021","27,500","26,500","27,500","26,500","11.25K","3.00%"
"Jun 21, 2021","26,700","26,100","26,700","26,000","19.95K","2.30%"
"Jun 18, 2021","26,100","25,900","26,300","25,900","11.03K","0.77%"
"Jun 17, 2021","25,900","25,400","25,900","25,400","0.95K","1.17%"
"Jun 16, 2021","25,600","25,500","26,000","25,500","1.40K","-1.16%"
"Jun 15, 2021","25,900","25,500","25,900","25,500","4.90K","1.57%"
"Jun 14, 2021","25,500","25,100","25,900","25,100","21.81K","-1.92%"
"Jun 11, 2021","26,000","25,700","26,000","25,000","19.80K","1.17%"
"Jun 10, 2021","25,700","26,200","26,800","25,700","21.90K","-1.15%"
"Jun 09, 2021","26,000","26,400","26,600","26,000","23.90K","-1.52%"
"Jun 08, 2021","26,400","26,500","26,600","26,200","27.34K","1.54%"
"Jun 07, 2021","26,000","25,600","26,800","25,600","32.61K","1.56%"
"Jun 04, 2021","25,600","25,600","25,700","25,600","17.60K","0.00%"
"Jun 03, 2021","25,600","25,700","25,700","25,500","4.65K","0.79%"
